Store,Store_Name,Store_Location,Dept,Dept_Name,Date,Item_Name,Item_Category,Item_Brand,Item_Price_IDR,Quantity_Sold,Weekly_Sales_IDR,Profit_Margin_Percent,Stock_Level,IsHoliday,Weekly_Sales
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-01-22,Pop Mie Ayam Bawang,Makanan Instan,Indofood,4556,58,264248,15.63,Medium,True,264248
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-01-29,Pop Mie Ayam Bawang,Makanan Instan,Indofood,4243,69,292767,18.98,Low,False,292767
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-02-05,Pop Mie Ayam Bawang,Makanan Instan,Indofood,4083,58,236814,19.32,Medium,False,236814
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-02-12,Pop Mie Ayam Bawang,Makanan Instan,Indofood,4207,61,256627,15.13,Medium,False,256627
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-02-19,Pop Mie Ayam Bawang,Makanan Instan,Indofood,4640,77,357280,24.59,Low,False,357280
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-02-26,Pop Mie Ayam Bawang,Makanan Instan,Indofood,4688,76,356288,22.19,Low,False,356288
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-03-05,Pop Mie Ayam Bawang,Makanan Instan,Indofood,4290,51,218790,21.71,Medium,False,218790
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-03-12,Pop Mie Ayam Bawang,Makanan Instan,Indofood,4219,80,337520,21.9,Low,False,337520
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-03-19,Pop Mie Ayam Bawang,Makanan Instan,Indofood,4946,74,366004,15.44,Low,False,366004
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-03-26,Pop Mie Ayam Bawang,Makanan Instan,Indofood,4821,65,313365,20.59,Medium,False,313365
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-04-02,Pop Mie Ayam Bawang,Makanan Instan,Indofood,4762,70,333340,22.16,Low,False,333340
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-04-09,Pop Mie Ayam Bawang,Makanan Instan,Indofood,4307,71,305797,15.88,Low,False,305797
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-04-16,Pop Mie Ayam Bawang,Makanan Instan,Indofood,4788,57,272916,20.45,Medium,False,272916
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-04-23,Pop Mie Ayam Bawang,Makanan Instan,Indofood,4861,75,364575,22.26,Low,True,364575
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-04-30,Pop Mie Ayam Bawang,Makanan Instan,Indofood,4338,64,277632,21.39,Medium,False,277632
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-05-07,Pop Mie Ayam Bawang,Makanan Instan,Indofood,4572,59,269748,18.72,Medium,False,269748
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-05-14,Pop Mie Ayam Bawang,Makanan Instan,Indofood,4740,80,379200,16.48,Low,False,379200
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-05-21,Pop Mie Ayam Bawang,Makanan Instan,Indofood,4850,69,334650,21.76,Low,False,334650
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-05-28,Pop Mie Ayam Bawang,Makanan Instan,Indofood,4915,59,289985,15.86,Medium,False,289985
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-06-04,Pop Mie Ayam Bawang,Makanan Instan,Indofood,4173,74,308802,24.25,Low,False,308802
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-06-11,Pop Mie Ayam Bawang,Makanan Instan,Indofood,4455,95,423225,20.39,Low,False,423225
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-06-18,Pop Mie Ayam Bawang,Makanan Instan,Indofood,4850,97,470450,18.43,Low,False,470450
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-06-25,Pop Mie Ayam Bawang,Makanan Instan,Indofood,4934,109,537806,16.45,Low,False,537806
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-07-02,Pop Mie Ayam Bawang,Makanan Instan,Indofood,4619,79,364901,22.45,Low,False,364901
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-07-09,Pop Mie Ayam Bawang,Makanan Instan,Indofood,4566,106,483996,24.77,Low,False,483996
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-07-16,Pop Mie Ayam Bawang,Makanan Instan,Indofood,4792,103,493576,18.96,Low,False,493576
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-07-23,Pop Mie Ayam Bawang,Makanan Instan,Indofood,4842,104,503568,24.91,Low,False,503568
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-07-30,Pop Mie Ayam Bawang,Makanan Instan,Indofood,4517,90,406530,20.75,Low,False,406530
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-08-06,Pop Mie Ayam Bawang,Makanan Instan,Indofood,4545,53,240885,24.42,Medium,False,240885
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-08-13,Pop Mie Ayam Bawang,Makanan Instan,Indofood,4665,71,331215,22.88,Low,False,331215
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-08-20,Pop Mie Ayam Bawang,Makanan Instan,Indofood,4342,80,347360,23.36,Low,True,347360
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-08-27,Pop Mie Ayam Bawang,Makanan Instan,Indofood,4893,57,278901,20.23,Medium,False,278901
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-09-03,Pop Mie Ayam Bawang,Makanan Instan,Indofood,4247,74,314278,18.51,Low,False,314278
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-09-10,Pop Mie Ayam Bawang,Makanan Instan,Indofood,4726,59,278834,16.06,Medium,False,278834
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-09-17,Pop Mie Ayam Bawang,Makanan Instan,Indofood,4458,67,298686,23.34,Medium,False,298686
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-09-24,Pop Mie Ayam Bawang,Makanan Instan,Indofood,4219,77,324863,15.01,Low,False,324863
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-10-01,Pop Mie Ayam Bawang,Makanan Instan,Indofood,4504,73,328792,16.08,Low,False,328792
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-10-08,Pop Mie Ayam Bawang,Makanan Instan,Indofood,4114,49,201586,24.5,Medium,False,201586
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-10-15,Pop Mie Ayam Bawang,Makanan Instan,Indofood,4415,52,229580,23.25,Medium,False,229580
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-10-22,Pop Mie Ayam Bawang,Makanan Instan,Indofood,4136,64,264704,23.14,Medium,False,264704
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-10-29,Pop Mie Ayam Bawang,Makanan Instan,Indofood,4077,44,179388,16.21,High,False,179388
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-11-05,Pop Mie Ayam Bawang,Makanan Instan,Indofood,4748,61,289628,15.71,Medium,False,289628
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-11-12,Pop Mie Ayam Bawang,Makanan Instan,Indofood,4905,64,313920,19.22,Medium,False,313920
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-11-19,Pop Mie Ayam Bawang,Makanan Instan,Indofood,4412,68,300016,21.98,Medium,False,300016
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-11-26,Pop Mie Ayam Bawang,Makanan Instan,Indofood,4398,66,290268,17.08,Medium,False,290268
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-12-03,Pop Mie Ayam Bawang,Makanan Instan,Indofood,4580,72,329760,19.78,Low,False,329760
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-12-10,Pop Mie Ayam Bawang,Makanan Instan,Indofood,4087,80,326960,19.91,Low,False,326960
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-12-17,Pop Mie Ayam Bawang,Makanan Instan,Indofood,4337,54,234198,15.31,Medium,False,234198
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-12-24,Pop Mie Ayam Bawang,Makanan Instan,Indofood,4825,109,525925,18.84,Low,True,525925
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-12-31,Pop Mie Ayam Bawang,Makanan Instan,Indofood,4138,77,318626,21.89,Low,False,318626
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-01-01,Sarimi Isi 2,Makanan Instan,Indofood,2903,252,731556,24.95,Low,True,731556
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-01-08,Sarimi Isi 2,Makanan Instan,Indofood,3059,141,431319,22.59,Medium,False,431319
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-01-15,Sarimi Isi 2,Makanan Instan,Indofood,2661,114,303354,15.92,Medium,False,303354
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-01-22,Sarimi Isi 2,Makanan Instan,Indofood,2985,168,501480,21.31,Low,True,501480
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-01-29,Sarimi Isi 2,Makanan Instan,Indofood,2732,115,314180,18.37,Medium,False,314180
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-02-05,Sarimi Isi 2,Makanan Instan,Indofood,2782,162,450684,18.23,Medium,False,450684
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-02-12,Sarimi Isi 2,Makanan Instan,Indofood,2914,157,457498,19.51,Medium,False,457498
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-02-19,Sarimi Isi 2,Makanan Instan,Indofood,2573,163,419399,21.84,Medium,False,419399
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-02-26,Sarimi Isi 2,Makanan Instan,Indofood,2898,161,466578,15.28,Medium,False,466578
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-03-05,Sarimi Isi 2,Makanan Instan,Indofood,2558,153,391374,16.81,Medium,False,391374
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-03-12,Sarimi Isi 2,Makanan Instan,Indofood,2836,132,374352,23.01,Medium,False,374352
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-03-19,Sarimi Isi 2,Makanan Instan,Indofood,2925,156,456300,17.53,Medium,False,456300
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-03-26,Sarimi Isi 2,Makanan Instan,Indofood,2809,117,328653,16.74,Medium,False,328653
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-04-02,Sarimi Isi 2,Makanan Instan,Indofood,2997,148,443556,15.4,Medium,False,443556
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-04-09,Sarimi Isi 2,Makanan Instan,Indofood,2758,162,446796,21.87,Medium,False,446796
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-04-16,Sarimi Isi 2,Makanan Instan,Indofood,2563,195,499785,19.82,Low,False,499785
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-04-23,Sarimi Isi 2,Makanan Instan,Indofood,2736,168,459648,22.45,Low,True,459648
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-04-30,Sarimi Isi 2,Makanan Instan,Indofood,2618,167,437206,18.77,Low,False,437206
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-05-07,Sarimi Isi 2,Makanan Instan,Indofood,2645,134,354430,23.66,Medium,False,354430
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-05-14,Sarimi Isi 2,Makanan Instan,Indofood,2796,160,447360,22.14,Medium,False,447360
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-05-21,Sarimi Isi 2,Makanan Instan,Indofood,3050,181,552050,16.16,Low,False,552050
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-05-28,Sarimi Isi 2,Makanan Instan,Indofood,2593,122,316346,24.79,Medium,False,316346
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-06-04,Sarimi Isi 2,Makanan Instan,Indofood,2533,227,574991,19.96,Low,False,574991
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-06-11,Sarimi Isi 2,Makanan Instan,Indofood,2760,251,692760,22.08,Low,False,692760
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-06-18,Sarimi Isi 2,Makanan Instan,Indofood,2726,265,722390,20.43,Low,False,722390
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-06-25,Sarimi Isi 2,Makanan Instan,Indofood,2538,203,515214,19.36,Low,False,515214
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-07-02,Sarimi Isi 2,Makanan Instan,Indofood,2557,240,613680,15.87,Low,False,613680
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-07-09,Sarimi Isi 2,Makanan Instan,Indofood,2892,262,757704,19.75,Low,False,757704
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-07-16,Sarimi Isi 2,Makanan Instan,Indofood,2656,214,568384,24.28,Low,False,568384
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-07-23,Sarimi Isi 2,Makanan Instan,Indofood,2533,167,423011,15.86,Low,False,423011
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-07-30,Sarimi Isi 2,Makanan Instan,Indofood,2630,173,454990,21.6,Low,False,454990
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-08-06,Sarimi Isi 2,Makanan Instan,Indofood,2832,157,444624,19.78,Medium,False,444624
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-08-13,Sarimi Isi 2,Makanan Instan,Indofood,2887,196,565852,20.82,Low,False,565852
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-08-20,Sarimi Isi 2,Makanan Instan,Indofood,2542,152,386384,17.02,Medium,True,386384
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-08-27,Sarimi Isi 2,Makanan Instan,Indofood,2938,134,393692,18.91,Medium,False,393692
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-09-03,Sarimi Isi 2,Makanan Instan,Indofood,2805,141,395505,15.12,Medium,False,395505
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-09-10,Sarimi Isi 2,Makanan Instan,Indofood,2668,155,413540,20.31,Medium,False,413540
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-09-17,Sarimi Isi 2,Makanan Instan,Indofood,2974,134,398516,18.2,Medium,False,398516
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-09-24,Sarimi Isi 2,Makanan Instan,Indofood,2789,129,359781,17.14,Medium,False,359781
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-10-01,Sarimi Isi 2,Makanan Instan,Indofood,2787,167,465429,17.14,Low,False,465429
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-10-08,Sarimi Isi 2,Makanan Instan,Indofood,2829,122,345138,21.27,Medium,False,345138
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-10-15,Sarimi Isi 2,Makanan Instan,Indofood,2559,185,473415,21.67,Low,False,473415
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-10-22,Sarimi Isi 2,Makanan Instan,Indofood,2601,185,481185,22.61,Low,False,481185
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-10-29,Sarimi Isi 2,Makanan Instan,Indofood,3074,150,461100,15.73,Medium,False,461100
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-11-05,Sarimi Isi 2,Makanan Instan,Indofood,2871,146,419166,19.14,Medium,False,419166
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-11-12,Sarimi Isi 2,Makanan Instan,Indofood,3045,197,599865,23.28,Low,False,599865
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-11-19,Sarimi Isi 2,Makanan Instan,Indofood,2941,173,508793,15.43,Low,False,508793
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-11-26,Sarimi Isi 2,Makanan Instan,Indofood,2740,163,446620,16.93,Medium,False,446620
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-12-03,Sarimi Isi 2,Makanan Instan,Indofood,2729,208,567632,19.5,Low,False,567632
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-12-10,Sarimi Isi 2,Makanan Instan,Indofood,2645,220,581900,24.08,Low,False,581900
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-12-17,Sarimi Isi 2,Makanan Instan,Indofood,3051,181,552231,20.1,Low,False,552231
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-12-24,Sarimi Isi 2,Makanan Instan,Indofood,3008,225,676800,21.35,Low,True,676800
TK005,FamilyMart PIK,Jakarta Utara,FOOD,Makanan Instan,2023-12-31,Sarimi Isi 2,Makanan Instan,Indofood,2811,155,435705,19.97,Medium,False,435705
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-01-01,Teh Botol Sosro,Minuman,Sosro,3624,94,340656,18.8,Low,True,340656
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-01-08,Teh Botol Sosro,Minuman,Sosro,4313,56,241528,19.75,Medium,False,241528
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-01-15,Teh Botol Sosro,Minuman,Sosro,3895,82,319390,22.72,Medium,False,319390
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-01-22,Teh Botol Sosro,Minuman,Sosro,4245,96,407520,29.01,Low,True,407520
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-01-29,Teh Botol Sosro,Minuman,Sosro,4028,66,265848,21.93,Medium,False,265848
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-02-05,Teh Botol Sosro,Minuman,Sosro,4358,67,291986,24.14,Medium,False,291986
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-02-12,Teh Botol Sosro,Minuman,Sosro,4296,70,300720,26.26,Medium,False,300720
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-02-19,Teh Botol Sosro,Minuman,Sosro,4338,84,364392,25.26,Low,False,364392
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-02-26,Teh Botol Sosro,Minuman,Sosro,4059,83,336897,23.63,Low,False,336897
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-03-05,Teh Botol Sosro,Minuman,Sosro,3991,57,227487,22.11,Medium,False,227487
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-03-12,Teh Botol Sosro,Minuman,Sosro,4105,76,311980,21.02,Medium,False,311980
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-03-19,Teh Botol Sosro,Minuman,Sosro,3817,65,248105,21.47,Medium,False,248105
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-03-26,Teh Botol Sosro,Minuman,Sosro,3850,76,292600,28.87,Medium,False,292600
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-04-02,Teh Botol Sosro,Minuman,Sosro,4052,94,380888,22.18,Low,False,380888
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-04-09,Teh Botol Sosro,Minuman,Sosro,4260,67,285420,24.21,Medium,False,285420
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-04-16,Teh Botol Sosro,Minuman,Sosro,3811,71,270581,23.09,Medium,False,270581
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-04-23,Teh Botol Sosro,Minuman,Sosro,4214,108,455112,28.69,Low,True,455112
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-04-30,Teh Botol Sosro,Minuman,Sosro,4215,59,248685,21.54,Medium,False,248685
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-05-07,Teh Botol Sosro,Minuman,Sosro,3889,84,326676,24.51,Low,False,326676
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-05-14,Teh Botol Sosro,Minuman,Sosro,4238,67,283946,24.98,Medium,False,283946
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-05-21,Teh Botol Sosro,Minuman,Sosro,4179,61,254919,28.51,Medium,False,254919
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-05-28,Teh Botol Sosro,Minuman,Sosro,3764,82,308648,27.48,Medium,False,308648
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-06-04,Teh Botol Sosro,Minuman,Sosro,3746,127,475742,25.77,Low,False,475742
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-06-11,Teh Botol Sosro,Minuman,Sosro,3796,106,402376,23.81,Low,False,402376
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-06-18,Teh Botol Sosro,Minuman,Sosro,4054,91,368914,24.45,Low,False,368914
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-06-25,Teh Botol Sosro,Minuman,Sosro,4084,83,338972,21.03,Low,False,338972
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-07-02,Teh Botol Sosro,Minuman,Sosro,4250,136,578000,29.81,Low,False,578000
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-07-09,Teh Botol Sosro,Minuman,Sosro,3751,74,277574,29.21,Medium,False,277574
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-07-16,Teh Botol Sosro,Minuman,Sosro,3963,133,527079,29.89,Low,False,527079
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-07-23,Teh Botol Sosro,Minuman,Sosro,3821,111,424131,24.81,Low,False,424131
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-07-30,Teh Botol Sosro,Minuman,Sosro,3640,87,316680,23.13,Low,False,316680
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-08-06,Teh Botol Sosro,Minuman,Sosro,4076,97,395372,23.72,Low,False,395372
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-08-13,Teh Botol Sosro,Minuman,Sosro,3695,70,258650,20.17,Medium,False,258650
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-08-20,Teh Botol Sosro,Minuman,Sosro,4241,90,381690,18.65,Low,True,381690
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-08-27,Teh Botol Sosro,Minuman,Sosro,3821,91,347711,24.58,Low,False,347711
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-09-03,Teh Botol Sosro,Minuman,Sosro,4227,65,274755,29.11,Medium,False,274755
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-09-10,Teh Botol Sosro,Minuman,Sosro,3763,84,316092,28.7,Low,False,316092
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-09-17,Teh Botol Sosro,Minuman,Sosro,3607,78,281346,22.05,Medium,False,281346
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-09-24,Teh Botol Sosro,Minuman,Sosro,3821,81,309501,23.16,Medium,False,309501
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-10-01,Teh Botol Sosro,Minuman,Sosro,4094,63,257922,24.85,Medium,False,257922
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-10-08,Teh Botol Sosro,Minuman,Sosro,4042,65,262730,28.09,Medium,False,262730
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-10-15,Teh Botol Sosro,Minuman,Sosro,4042,60,242520,21.8,Medium,False,242520
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-10-22,Teh Botol Sosro,Minuman,Sosro,4244,63,267372,27.9,Medium,False,267372
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-10-29,Teh Botol Sosro,Minuman,Sosro,4093,62,253766,29.45,Medium,False,253766
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-11-05,Teh Botol Sosro,Minuman,Sosro,4192,68,285056,29.74,Medium,False,285056
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-11-12,Teh Botol Sosro,Minuman,Sosro,3989,78,311142,19.15,Medium,False,311142
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-11-19,Teh Botol Sosro,Minuman,Sosro,3776,109,411584,23.51,Low,False,411584
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-11-26,Teh Botol Sosro,Minuman,Sosro,3738,72,269136,20.64,Medium,False,269136
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-12-03,Teh Botol Sosro,Minuman,Sosro,3791,69,261579,21.7,Medium,False,261579
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-12-10,Teh Botol Sosro,Minuman,Sosro,4079,95,387505,22.64,Low,False,387505
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-12-17,Teh Botol Sosro,Minuman,Sosro,3680,75,276000,18.98,Medium,False,276000
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-12-24,Teh Botol Sosro,Minuman,Sosro,3954,133,525882,26.87,Low,True,525882
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-12-31,Teh Botol Sosro,Minuman,Sosro,4092,84,343728,22.56,Low,False,343728
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-01-01,Aqua 600ml,Minuman,Aqua,2823,311,877953,26.08,Low,True,877953
TK005,FamilyMart PIK,Jakarta Utara,BEVERAGE,Minuman,2023-01-08,Aqua 600ml,Minuman,Aqua,3225,198,638550,22.11,Medium,False,638550
